Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","79","Germany","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","1996","1996","%","72.8","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1996","1996","%","1.7146625519","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1996","1996","%","2.9","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21066","Employment in agriculture","3024","European Union Labour force survey","1997","1997","1000 persons","1039","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","1997","1997","%","65.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","1997","1997","%","73.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1997","1997","%","1.7520986795","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1997","1997","%","2.9","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21066","Employment in agriculture","3024","European Union Labour force survey","1998","1998","1000 persons","988","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","1998","1998","%","65.5","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","1998","1998","%","73.3","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1998","1998","%","1.6279437542","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1998","1998","%","2.8","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21066","Employment in agriculture","3024","European Union Labour force survey","1999","1999","1000 persons","1034","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","1999","1999","%","66.1","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","1999","1999","%","73.5","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","1999","1999","%","1.7270835638","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21063","Share of employment in agriculture (% of total employment)","3024","European Union Labour force survey","1999","1999","%","2.9","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21066","Employment in agriculture","3024","European Union Labour force survey","2000","2000","1000 persons","958","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21069","Employment-to-population ratio, rural areas","3024","European Union Labour force survey","2000","2000","%","66.7","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21072","Labour force participation rate, rural areas","3024","European Union Labour force survey","2000","2000","%","73.4","X","International reliable sources","EU Labour Force Survey"
"OE","Employment Indicators","79","Germany","21081","Share of employees in agriculture (% of total employees)","3024","European Union Labour force survey","2000","2000","%","1.5784270763","X","International reliable sources","EU Labour Force Survey"
